,nvars,nclauses,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-entropy,VG-mean,VG-coeff-variation,CG-mean,CG-coeff-variation,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-entropy
SWGCP_only_5000/SWlin2006.15649.cnf,2240,17920,1,0,0,0.001339286,0.881917104,0.376770161,0,0.875,0.875,0.001339286,0.031985395,0.495053977,0.166840377,0.005458163,0.495053977,0.00078125,0.027416053,0.495053977,0.003013393,0.035539327,0.001606408,1.14223006,1.606590508,0.110119545,0.449683669,1.294391273
SWGCP_only_5000/SWlin2006.15650.cnf,2385,19080,1,0,0,0.001257862,0.881917104,0.376770161,0,0.875,0.875,0.001257862,0.033698213,0.515023862,0.166853761,0.005586223,0.515023862,0.000733753,0.028884182,0.515023862,0.002830189,0.037442458,0.001508956,1.142361384,1.636329944,0.110122061,0.449841718,1.312595678
SWGCP_only_5000/SWlin2006.15651.cnf,1920,15360,1,0,0,0.0015625,0.881917104,0.376770161,0,0.875,0.875,0.0015625,0.032386733,0.499089822,0.166841925,0.005438766,0.499089822,0.000911458,0.027760057,0.499089822,0.003515625,0.035985259,0.001874203,1.142285427,1.62472933,0.110121507,0.449699882,1.300586656
SWGCP_only_5000/SWlin2006.15652.cnf,590,4720,1,0,0,0.005084746,0.881917104,0.376770161,0,0.875,0.875,0.005084746,0.028703957,0.446452458,0.166804946,0.004832167,0.446452458,0.002966102,0.024603392,0.446452458,0.011440678,0.031893285,0.006097386,1.142093408,1.535834748,0.110115937,0.449216463,1.237370412
SWGCP_only_5000/SWlin2006.15653.cnf,2320,18560,1,0,0,0.001293103,0.881917104,0.376770161,0,0.875,0.875,0.001293103,0.034167017,0.540126592,0.166863453,0.005789034,0.540126592,0.00075431,0.029286015,0.540126592,0.002909483,0.037963352,0.001551294,1.142348903,1.66798974,0.110122351,0.449977692,1.331333493
SWGCP_only_5000/SWlin2006.15654.cnf,910,7280,1,0,0,0.003296703,0.881917104,0.376770161,0,0.875,0.875,0.003296703,0.032686023,0.514161736,0.16684323,0.00542361,0.514161736,0.001923077,0.028016591,0.514161736,0.007417582,0.036317803,0.003954459,1.14230904,1.646155268,0.110121612,0.449707995,1.300292775
SWGCP_only_5000/SWlin2006.15655.cnf,2135,17080,1,0,0,0.001405152,0.881917104,0.376770161,0,0.875,0.875,0.001405152,0.031754162,0.507575187,0.166834727,0.005310967,0.507575187,0.000819672,0.027217853,0.507575187,0.003161593,0.035282403,0.001685381,1.142253246,1.626397587,0.110120454,0.449601128,1.296416699
SWGCP_only_5000/SWlin2006.15656.cnf,770,6160,1,0,0,0.003896104,0.881917104,0.376770161,0,0.875,0.875,0.003896104,0.032897585,0.513781802,0.16684506,0.005445441,0.513781802,0.002272727,0.02819793,0.513781802,0.008766234,0.036552872,0.004673533,1.142303709,1.627879615,0.110120192,0.449724997,1.288353345
SWGCP_only_5000/SWlin2006.15657.cnf,2240,17920,1,0,0,0.001339286,0.881917104,0.376770161,0,0.875,0.875,0.001339286,0.033407655,0.506788147,0.166853756,0.005632873,0.506788147,0.00078125,0.028635133,0.506788147,0.003013393,0.037119617,0.001606595,1.142333148,1.632208907,0.110122825,0.449857316,1.306113943
SWGCP_only_5000/SWlin2006.15658.cnf,1075,8600,1,0,0,0.002790698,0.881917104,0.376770161,0,0.875,0.875,0.002790698,0.032149521,0.505735814,0.166837813,0.005344362,0.505735814,0.001627907,0.027556733,0.505735814,0.00627907,0.035721691,0.00334735,1.142277656,1.636449221,0.110120792,0.449638606,1.289116921
SWGCP_only_5000/SWlin2006.15659.cnf,760,6080,1,0,0,0.003947368,0.881917104,0.376770161,0,0.875,0.875,0.003947368,0.037021805,0.552179686,0.166894728,0.006202504,0.552179686,0.002302632,0.031732976,0.552179686,0.008881579,0.041135339,0.004736734,1.142507184,1.697702814,0.110124469,0.450369103,1.337126398
SWGCP_only_5000/SWlin2006.15660.cnf,625,5000,1,0,0,0.0048,0.881917104,0.376770161,0,0.875,0.875,0.0048,0.031622777,0.408327131,0.166826507,0.005083832,0.408327131,0.0028,0.027105237,0.408327131,0.0108,0.035136418,0.0057572,1.142277805,1.514932504,0.110118494,0.449473087,1.197754432
SWGCP_only_5000/SWlin2006.15661.cnf,1770,14160,1,0,0,0.001694915,0.881917104,0.376770161,0,0.875,0.875,0.001694915,0.031318585,0.505115522,0.166831285,0.005271916,0.505115522,0.000988701,0.026844501,0.505115522,0.003813559,0.034798427,0.002032861,1.142228022,1.626893237,0.110120083,0.449557921,1.284201605
SWGCP_only_5000/SWlin2006.15662.cnf,695,5560,1,0,0,0.004316547,0.881917104,0.376770161,0,0.875,0.875,0.004316547,0.029988007,0.437344413,0.166814001,0.004936005,0.437344413,0.002517986,0.025704006,0.437344413,0.00971223,0.033320008,0.005176686,1.142179715,1.54406203,0.110117712,0.449327144,1.234525217
SWGCP_only_5000/SWlin2006.15663.cnf,790,6320,1,0,0,0.003797468,0.881917104,0.376770161,0,0.875,0.875,0.003797468,0.031095787,0.500096549,0.166828952,0.005234448,0.500096549,0.00221519,0.026653532,0.500096549,0.008544304,0.034550874,0.004554559,1.142216527,1.610436924,0.110120364,0.44953535,1.306134169
SWGCP_only_5000/SWlin2006.15664.cnf,1710,13680,1,0,0,0.001754386,0.881917104,0.376770161,0,0.875,0.875,0.001754386,0.034904492,0.543141415,0.166872309,0.005925486,0.543141415,0.001023392,0.029918136,0.543141415,0.003947368,0.038782769,0.002104814,1.142370499,1.670172069,0.110121896,0.450089336,1.335113091
SWGCP_only_5000/SWlin2006.15665.cnf,2225,17800,1,0,0,0.001348315,0.881917104,0.376770161,0,0.875,0.875,0.001348315,0.031105314,0.492926254,0.166830623,0.005291084,0.492926254,0.000786517,0.026661698,0.492926254,0.003033708,0.03456146,0.001617125,1.142197809,1.600181632,0.110119101,0.449555214,1.287616305
SWGCP_only_5000/SWlin2006.15666.cnf,1630,13040,1,0,0,0.001840491,0.881917104,0.376770161,0,0.875,0.875,0.001840491,0.030615143,0.489278786,0.166823974,0.005153616,0.489278786,0.00107362,0.026241551,0.489278786,0.004141104,0.034016826,0.002207342,1.142197214,1.602019512,0.110119458,0.449464666,1.27321667
SWGCP_only_5000/SWlin2006.15667.cnf,1330,10640,1,0,0,0.002255639,0.881917104,0.376770161,0,0.875,0.875,0.002255639,0.032315281,0.499413943,0.166842681,0.005474722,0.499413943,0.001315789,0.027698812,0.499413943,0.005075188,0.035905867,0.002705601,1.142228943,1.600131457,0.110117826,0.44970356,1.29064254
SWGCP_only_5000/SWlin2006.15668.cnf,2000,16000,1,0,0,0.0015,0.881917104,0.376770161,0,0.875,0.875,0.0015,0.032274861,0.506891725,0.166838994,0.005360643,0.506891725,0.000875,0.027664167,0.506891725,0.003375,0.035860957,0.001799219,1.142251109,1.617288232,0.110118042,0.44964423,1.280804118
SWGCP_only_5000/SWlin2006.15669.cnf,985,7880,1,0,0,0.003045685,0.881917104,0.376770161,0,0.875,0.875,0.003045685,0.030274175,0.481614127,0.166820489,0.005096271,0.481614127,0.00177665,0.025949293,0.481614127,0.006852792,0.033637972,0.003652664,1.14221478,1.603171068,0.110122283,0.449433609,1.297836605
SWGCP_only_5000/SWlin2006.15670.cnf,1495,11960,1,0,0,0.002006689,0.881917104,0.376770161,0,0.875,0.875,0.002006689,0.029708106,0.439450604,0.166815459,0.005035126,0.439450604,0.001170569,0.02546409,0.439450604,0.00451505,0.033009006,0.002406503,1.142145422,1.532458518,0.110117765,0.449359577,1.250669425
SWGCP_only_5000/SWlin2006.15671.cnf,1560,12480,1,0,0,0.001923077,0.881917104,0.376770161,0,0.875,0.875,0.001923077,0.033360032,0.541385785,0.166851845,0.005570607,0.541385785,0.001121795,0.028594313,0.541385785,0.004326923,0.037066702,0.002306896,1.142321858,1.671010393,0.110121137,0.44981492,1.308591333
SWGCP_only_5000/SWlin2006.15672.cnf,1670,13360,1,0,0,0.001796407,0.881917104,0.376770161,0,0.875,0.875,0.001796407,0.03472638,0.500817936,0.166866168,0.005792653,0.500817936,0.001047904,0.029765469,0.500817936,0.004041916,0.038584867,0.002155196,1.142373211,1.614090604,0.110119941,0.449997253,1.295817921
SWGCP_only_5000/SWlin2006.15673.cnf,1600,12800,1,0,0,0.001875,0.881917104,0.376770161,0,0.875,0.875,0.001875,0.031595314,0.483236679,0.166831086,0.005226222,0.483236679,0.00109375,0.027081698,0.483236679,0.00421875,0.035105905,0.002248901,1.142250194,1.593370518,0.110119203,0.449544686,1.262252119
SWGCP_only_5000/SWlin2006.15674.cnf,510,4080,1,0,0,0.005882353,0.881917104,0.376770161,0,0.875,0.875,0.005882353,0.033004918,0.495980681,0.166844593,0.005416452,0.495980681,0.003431373,0.02828993,0.495980681,0.013235294,0.036672131,0.00705618,1.142264377,1.596375055,0.110115736,0.449702564,1.258855981
SWGCP_only_5000/SWlin2006.15675.cnf,1515,12120,1,0,0,0.001980198,0.881917104,0.376770161,0,0.875,0.875,0.001980198,0.031025735,0.486036765,0.166826573,0.005173266,0.486036765,0.001155116,0.026593488,0.486036765,0.004455446,0.034473039,0.002374971,1.142217974,1.595100139,0.110119385,0.449495672,1.274809972
SWGCP_only_5000/SWlin2006.15676.cnf,1295,10360,1,0,0,0.002316602,0.881917104,0.376770161,0,0.875,0.875,0.002316602,0.032749062,0.523996609,0.166849367,0.005602011,0.523996609,0.001351351,0.028070625,0.523996609,0.005212355,0.036387847,0.002778823,1.142258515,1.627070276,0.110120453,0.449802684,1.320136741
SWGCP_only_5000/SWlin2006.15677.cnf,1605,12840,1,0,0,0.001869159,0.881917104,0.376770161,0,0.875,0.875,0.001869159,0.034179296,0.536131115,0.166865533,0.005849576,0.536131115,0.001090343,0.02929654,0.536131115,0.004205607,0.037976996,0.002242372,1.142307506,1.646560867,0.110119961,0.450004621,1.327785225
SWGCP_only_5000/SWlin2006.15678.cnf,1590,12720,1,0,0,0.001886792,0.881917104,0.376770161,0,0.875,0.875,0.001886792,0.033698213,0.523442395,0.166856309,0.005657228,0.523442395,0.001100629,0.028884182,0.523442395,0.004245283,0.037442458,0.002263434,1.142312399,1.638651606,0.110119662,0.449873698,1.304270388
SWGCP_only_5000/SWlin2006.15679.cnf,1340,10720,1,0,0,0.002238806,0.881917104,0.376770161,0,0.875,0.875,0.002238806,0.031379293,0.506483539,0.166831924,0.005282125,0.506483539,0.00130597,0.026896537,0.506483539,0.005037313,0.034865881,0.00268521,1.142251443,1.627136837,0.110122625,0.449580622,1.322723509
SWGCP_only_5000/SWlin2006.15680.cnf,1275,10200,1,0,0,0.002352941,0.881917104,0.376770161,0,0.875,0.875,0.002352941,0.030429031,0.485094091,0.166822067,0.005122315,0.485094091,0.001372549,0.026082027,0.485094091,0.005294118,0.033810034,0.002821895,1.142184163,1.590605654,0.110119045,0.449441167,1.275906868
SWGCP_only_5000/SWlin2006.15681.cnf,1915,15320,1,0,0,0.00156658,0.881917104,0.376770161,0,0.875,0.875,0.00156658,0.033528584,0.535954715,0.16685273,0.005571081,0.535954715,0.000913838,0.028738786,0.535954715,0.003524804,0.037253982,0.001879273,1.142296615,1.650818038,0.110118267,0.449818025,1.304619708
SWGCP_only_5000/SWlin2006.15682.cnf,1510,12080,1,0,0,0.001986755,0.881917104,0.376770161,0,0.875,0.875,0.001986755,0.031808385,0.516157346,0.166836475,0.005354283,0.516157346,0.00115894,0.02726433,0.516157346,0.004470199,0.03534265,0.002382982,1.142248328,1.640082388,0.110120509,0.44962514,1.296418366
SWGCP_only_5000/SWlin2006.15683.cnf,880,7040,1,0,0,0.003409091,0.881917104,0.376770161,0,0.875,0.875,0.003409091,0.035533453,0.561205281,0.166879711,0.006028919,0.561205281,0.001988636,0.030457245,0.561205281,0.007670455,0.039481614,0.004090263,1.14238992,1.686470499,0.110121508,0.450179946,1.335345638
SWGCP_only_5000/SWlin2006.15684.cnf,670,5360,1,0,0,0.004477612,0.881917104,0.376770161,0,0.875,0.875,0.004477612,0.033765851,0.529716083,0.166863236,0.005850205,0.529716083,0.00261194,0.028942158,0.529716083,0.010074627,0.037517612,0.005371464,1.142311445,1.661287717,0.110123021,0.449993719,1.34992682
SWGCP_only_5000/SWlin2006.15685.cnf,695,5560,1,0,0,0.004316547,0.881917104,0.376770161,0,0.875,0.875,0.004316547,0.028272964,0.436849902,0.166800825,0.00475967,0.436849902,0.002517986,0.024233969,0.436849902,0.00971223,0.031414405,0.005176039,1.142095397,1.530018112,0.110117126,0.449167901,1.235615392
SWGCP_only_5000/SWlin2006.15686.cnf,1685,13480,1,0,0,0.001780415,0.881917104,0.376770161,0,0.875,0.875,0.001780415,0.031450273,0.481585452,0.166829708,0.005206112,0.481585452,0.001038576,0.026957377,0.481585452,0.004005935,0.034944748,0.002135431,1.14224913,1.596943241,0.110120203,0.449535886,1.283270828
SWGCP_only_5000/SWlin2006.15687.cnf,920,7360,1,0,0,0.00326087,0.881917104,0.376770161,0,0.875,0.875,0.00326087,0.031325392,0.505268918,0.166831357,0.005273061,0.505268918,0.001902174,0.026850336,0.505268918,0.007336957,0.034805991,0.00391105,1.142203149,1.611074492,0.110118493,0.449558664,1.297668579
SWGCP_only_5000/SWlin2006.15688.cnf,1200,9600,1,0,0,0.0025,0.881917104,0.376770161,0,0.875,0.875,0.0025,0.028463752,0.420604066,0.166800561,0.004723611,0.420604066,0.001458333,0.024397502,0.420604066,0.005625,0.031626391,0.00299783,1.14210147,1.512250606,0.110116094,0.449157864,1.219177619
SWGCP_only_5000/SWlin2006.15689.cnf,1115,8920,1,0,0,0.002690583,0.881917104,0.376770161,0,0.875,0.875,0.002690583,0.032539118,0.515928123,0.166847502,0.005581691,0.515928123,0.001569507,0.027890673,0.515928123,0.006053812,0.036154576,0.003227367,1.142252072,1.628982092,0.110120179,0.449775139,1.304660121
SWGCP_only_5000/SWlin2006.15690.cnf,1760,14080,1,0,0,0.001704545,0.881917104,0.376770161,0,0.875,0.875,0.001704545,0.030772873,0.466604664,0.166829572,0.005319655,0.466604664,0.000994318,0.026376748,0.466604664,0.003835227,0.034192081,0.002044325,1.142193899,1.573943323,0.110120957,0.449559405,1.280529548
SWGCP_only_5000/SWlin2006.15691.cnf,585,4680,1,0,0,0.005128205,0.881917104,0.376770161,0,0.875,0.875,0.005128205,0.028826362,0.449183953,0.166806128,0.004852757,0.449183953,0.002991453,0.024708311,0.449183953,0.011538462,0.032029291,0.006149554,1.14210452,1.540305191,0.110116465,0.449232142,1.237154861
SWGCP_only_5000/SWlin2006.15692.cnf,2215,17720,1,0,0,0.001354402,0.881917104,0.376770161,0,0.875,0.875,0.001354402,0.030153025,0.47081061,0.166820839,0.005132905,0.47081061,0.000790068,0.02584545,0.47081061,0.003047404,0.033503361,0.001624308,1.142149482,1.569227487,0.110117746,0.44942934,1.273875406
SWGCP_only_5000/SWlin2006.15693.cnf,2030,16240,1,0,0,0.001477833,0.881917104,0.376770161,0,0.875,0.875,0.001477833,0.032565037,0.518048246,0.166845142,0.005504429,0.518048246,0.000862069,0.027912889,0.518048246,0.003325123,0.036183375,0.001772671,1.142244751,1.620984988,0.110118275,0.449732531,1.295888683
SWGCP_only_5000/SWlin2006.15694.cnf,2250,18000,1,0,0,0.001333333,0.881917104,0.376770161,0,0.875,0.875,0.001333333,0.030932024,0.496409186,0.166827247,0.005206908,0.496409186,0.000777778,0.026513164,0.496409186,0.003,0.034368916,0.001599136,1.142212155,1.610688464,0.11011978,0.449506124,1.27579233
SWGCP_only_5000/SWlin2006.15695.cnf,610,4880,1,0,0,0.004918033,0.881917104,0.376770161,0,0.875,0.875,0.004918033,0.03200922,0.481244205,0.166844358,0.0055807,0.481244205,0.002868852,0.027436474,0.481244205,0.011065574,0.0355658,0.005898952,1.142203858,1.574421241,0.110119353,0.449748352,1.308425699
SWGCP_only_5000/SWlin2006.15696.cnf,2455,19640,1,0,0,0.001221996,0.881917104,0.376770161,0,0.875,0.875,0.001221996,0.032785726,0.526910648,0.166847477,0.00553745,0.526910648,0.000712831,0.028102051,0.526910648,0.002749491,0.036428584,0.00146582,1.142273571,1.642623979,0.110120156,0.449767975,1.306061437
SWGCP_only_5000/SWlin2006.15697.cnf,660,5280,1,0,0,0.004545455,0.881917104,0.376770161,0,0.875,0.875,0.004545455,0.027139123,0.411714591,0.16679028,0.004568934,0.411714591,0.002651515,0.023262105,0.411714591,0.010227273,0.030154581,0.005450098,1.14207562,1.50880477,0.110118147,0.449037743,1.221547012
SWGCP_only_5000/SWlin2006.15698.cnf,630,5040,1,0,0,0.004761905,0.881917104,0.376770161,0,0.875,0.875,0.004761905,0.034821287,0.553313109,0.166866203,0.00575456,0.553313109,0.002777778,0.029846818,0.553313109,0.010714286,0.038690319,0.005713026,1.142395058,1.691849598,0.110121799,0.449994232,1.331374562
SWGCP_only_5000/SWlin2006.15699.cnf,1715,13720,1,0,0,0.001749271,0.881917104,0.376770161,0,0.875,0.875,0.001749271,0.032446912,0.521226907,0.166845399,0.005530031,0.521226907,0.001020408,0.027811639,0.521226907,0.00393586,0.036052124,0.002098244,1.14222494,1.620332313,0.110117894,0.449739396,1.302318796
SWGCP_only_5000/SWlin2006.15700.cnf,735,5880,1,0,0,0.004081633,0.881917104,0.376770161,0,0.875,0.875,0.004081633,0.033671751,0.486497197,0.166866467,0.005968979,0.486497197,0.002380952,0.028861501,0.486497197,0.009183673,0.037413057,0.004896397,1.142262352,1.595277579,0.110120984,0.450043998,1.326144481
SWGCP_only_5000/SWlin2006.15701.cnf,1450,11600,1,0,0,0.002068966,0.881917104,0.376770161,0,0.875,0.875,0.002068966,0.029361011,0.461135105,0.16681135,0.004942686,0.461135105,0.001206897,0.025166581,0.461135105,0.004655172,0.032623346,0.002481124,1.142174301,1.579500491,0.110121268,0.449315485,1.281733555
SWGCP_only_5000/SWlin2006.15702.cnf,1020,8160,1,0,0,0.002941176,0.881917104,0.376770161,0,0.875,0.875,0.002941176,0.034020691,0.549356915,0.166864345,0.005835551,0.549356915,0.001715686,0.029160592,0.549356915,0.006617647,0.037800768,0.003528391,1.142310049,1.664419883,0.110121229,0.449994283,1.342511656
SWGCP_only_5000/SWlin2006.15703.cnf,725,5800,1,0,0,0.004137931,0.881917104,0.376770161,0,0.875,0.875,0.004137931,0.030949223,0.49679637,0.166827425,0.0052098,0.49679637,0.002413793,0.026527905,0.49679637,0.009310345,0.034388026,0.004962842,1.142203154,1.598215424,0.110119066,0.449507126,1.275315183
SWGCP_only_5000/SWlin2006.15704.cnf,1350,10800,1,0,0,0.002222222,0.881917104,0.376770161,0,0.875,0.875,0.002222222,0.030429031,0.485094091,0.166822067,0.005122315,0.485094091,0.001296296,0.026082027,0.485094091,0.005,0.033810034,0.002665123,1.142153254,1.585561744,0.11011659,0.449434609,1.271165121
SWGCP_only_5000/SWlin2006.15705.cnf,1025,8200,1,0,0,0.002926829,0.881917104,0.376770161,0,0.875,0.875,0.002926829,0.033937612,0.547479032,0.166857533,0.005645476,0.547479032,0.001707317,0.029089382,0.547479032,0.006585366,0.037708458,0.003511154,1.142352891,1.683278017,0.110121757,0.449888095,1.319320609
SWGCP_only_5000/SWlin2006.15706.cnf,1320,10560,1,0,0,0.002272727,0.881917104,0.376770161,0,0.875,0.875,0.002272727,0.030772873,0.477525349,0.166823707,0.005122932,0.477525349,0.001325758,0.026376748,0.477525349,0.005113636,0.034192081,0.002725766,1.14222617,1.583746489,0.110120706,0.449464196,1.280529049
SWGCP_only_5000/SWlin2006.15707.cnf,1550,12400,1,0,0,0.001935484,0.881917104,0.376770161,0,0.875,0.875,0.001935484,0.035418643,0.529003996,0.166871838,0.005835261,0.529003996,0.001129032,0.030358837,0.529003996,0.004354839,0.039354048,0.00232219,1.142439666,1.663003354,0.110122222,0.450066644,1.321392918
SWGCP_only_5000/SWlin2006.15708.cnf,1620,12960,1,0,0,0.001851852,0.881917104,0.376770161,0,0.875,0.875,0.001851852,0.032075015,0.500351278,0.16683995,0.005428251,0.500351278,0.001080247,0.02749287,0.500351278,0.004166667,0.035638906,0.002221222,1.142295247,1.627754878,0.110123871,0.449685404,1.305741108
SWGCP_only_5000/SWlin2006.15709.cnf,1620,12960,1,0,0,0.001851852,0.881917104,0.376770161,0,0.875,0.875,0.001851852,0.032736425,0.527258716,0.166844986,0.005466586,0.527258716,0.001080247,0.028059793,0.527258716,0.004166667,0.036373806,0.002221341,1.142299565,1.655352566,0.110121318,0.449731387,1.305914397
SWGCP_only_5000/SWlin2006.15710.cnf,1830,14640,1,0,0,0.001639344,0.881917104,0.376770161,0,0.875,0.875,0.001639344,0.030800886,0.493457566,0.166825888,0.005184854,0.493457566,0.000956284,0.02640076,0.493457566,0.003688525,0.034223207,0.001966131,1.142196178,1.605110906,0.11011916,0.449490378,1.286725871
SWGCP_only_5000/SWlin2006.15711.cnf,2280,18240,1,0,0,0.001315789,0.881917104,0.376770161,0,0.875,0.875,0.001315789,0.033570066,0.53457522,0.166857777,0.005719927,0.53457522,0.000767544,0.028774342,0.53457522,0.002960526,0.037300073,0.00157843,1.142310977,1.657167804,0.110121782,0.449909243,1.325022703
SWGCP_only_5000/SWlin2006.15712.cnf,1775,14200,1,0,0,0.001690141,0.881917104,0.376770161,0,0.875,0.875,0.001690141,0.035382993,0.555863364,0.166874534,0.00590566,0.555863364,0.000985915,0.03032828,0.555863364,0.003802817,0.039314436,0.002027822,1.142414378,1.688582208,0.110122347,0.450106851,1.331259616
SWGCP_only_5000/SWlin2006.15713.cnf,925,7400,1,0,0,0.003243243,0.881917104,0.376770161,0,0.875,0.875,0.003243243,0.033557803,0.535730432,0.166852967,0.005573498,0.535730432,0.001891892,0.028763831,0.535730432,0.007297297,0.037286448,0.003890614,1.142304894,1.653359082,0.110118713,0.449820994,1.29808412
SWGCP_only_5000/SWlin2006.15714.cnf,1190,9520,1,0,0,0.002521008,0.881917104,0.376770161,0,0.875,0.875,0.002521008,0.033298301,0.535426451,0.166855693,0.005700612,0.535426451,0.001470588,0.028541401,0.535426451,0.005672269,0.036998112,0.003024151,1.142288524,1.659277985,0.110121191,0.449882253,1.329329971
SWGCP_only_5000/SWlin2006.15715.cnf,1205,9640,1,0,0,0.002489627,0.881917104,0.376770161,0,0.875,0.875,0.002489627,0.033090401,0.530728046,0.16685334,0.005665059,0.530728046,0.001452282,0.028363201,0.530728046,0.00560166,0.036767112,0.002986454,1.142292951,1.652299621,0.110122094,0.449854973,1.326647946
